# PC88Behavior 順序付き I/O 記録
#
# 記録しているのは OUT/IN の発生順・ポート番号・値・発行元PC(直前PC)・
# フレーム番号のみ。ROM の内容は含まない。
#
# メインCPUとサブCPUは別々のZ80として並行に走っており、互いの
# seq/frame を比較しても実際の前後関係にはならない。そのため
# 1本の列に混ぜず、CPUごとに節を分けて出す（メイン→サブの順）。
# 同一CPU内の節は seq の昇順＝発生順そのもの。
#
# clock 列（M6c）は main/sub・iolog/intlog を横断する共通の
# 単調増加通し番号。frame と違い、これは他CPUの clock 値・
# 他ログ種別の clock 値と比較して真の前後関係を判定してよい
# （小さいほうが先に起きた）。詳細は q88h_clock.h を参照。

core      : $WORKDIR/vendor/quasi88-libretro/quasi88_libretro.dylib
rom-dir   : $PC88_REF_ROM_DIR
disk      : $PC88_REF_DISK_DIR/N88_FE.D88
frames    : 1800

# main
# seq    clock   frame  cpu   kind  port  value  pc
 63176  120840     56  sub   IN    00FE   11   7098
 63177  120841     56  sub   OUT   00FC   74   709E
 63178  120842     56  sub   OUT   00FD   65   70A2
 63179  120843     56  sub   OUT   00FF   08   70A7
 63180  120844     56  sub   IN    00FE   01   708F
 63181  120850     56  sub   IN    00FE   00   708F
 63182  120851     56  sub   OUT   00FF   09   7096
 63183  120852     56  sub   IN    00FE   10   7098
 63184  120856     56  sub   IN    00FE   11   7098
 63185  120857     56  sub   OUT   00FC   64   709E
 63186  120858     56  sub   OUT   00FD   00   70A2
 63187  120859     56  sub   OUT   00FF   08   70A7
 63188  120860     56  sub   IN    00FE   01   708F
 63189  120866     56  sub   IN    00FE   00   708F
 63190  120867     56  sub   OUT   00FF   09   7096
 63191  120868     56  sub   IN    00FE   10   7098
 63192  120872     56  sub   IN    00FE   11   7098
 63193  120873     56  sub   OUT   00FC   44   709E
 63194  120874     56  sub   OUT   00FD   69   70A2
 63195  120875     56  sub   OUT   00FF   08   70A7
 63196  120876     56  sub   IN    00FE   01   708F
 63197  120882     56  sub   IN    00FE   00   708F
 63198  120883     56  sub   OUT   00FF   09   7096
 63199  120884     56  sub   IN    00FE   10   7098
 63200  120888     56  sub   IN    00FE   11   7098
 63201  120889     56  sub   OUT   00FC   73   709E
 63202  120890     56  sub   OUT   00FD   6B   70A2
 63203  120891     56  sub   OUT   00FF   08   70A7
 63204  120892     56  sub   IN    00FE   01   708F
 63205  120898     56  sub   IN    00FE   00   708F
 63206  120899     56  sub   OUT   00FF   09   7096
 63207  120900     56  sub   IN    00FE   10   7098
 63208  120904     56  sub   IN    00FE   11   7098
 63209  120905     56  sub   OUT   00FC   20   709E
 63210  120906     56  sub   OUT   00FD   66   70A2
 63211  120907     56  sub   OUT   00FF   08   70A7
 63212  120908     56  sub   IN    00FE   01   708F
 63213  120914     56  sub   IN    00FE   00   708F
 63214  120915     56  sub   OUT   00FF   09   7096
 63215  120916     56  sub   IN    00FE   10   7098
 63216  120920     56  sub   IN    00FE   11   7098
 63217  120921     56  sub   OUT   00FC   75   709E
 63218  120922     56  sub   OUT   00FD   6C   70A2
 63219  120923     56  sub   OUT   00FF   08   70A7
 63220  120924     56  sub   IN    00FE   01   708F
 63221  120930     56  sub   IN    00FE   00   708F
 63222  120931     56  sub   OUT   00FF   09   7096
 63223  120932     56  sub   IN    00FE   10   7098
 63224  120936     56  sub   IN    00FE   11   7098
 63225  120937     56  sub   OUT   00FC   6C   709E
 63226  120938     56  sub   OUT   00FD   00   70A2
 63227  120939     56  sub   OUT   00FF   08   70A7
 63228  120940     56  sub   IN    00FE   01   708F
 63229  120946     56  sub   IN    00FE   00   708F
 63230  120947     56  sub   OUT   00FF   09   7096
 63231  120948     56  sub   IN    00FE   10   7098
 63232  120952     56  sub   IN    00FE   11   7098
 63233  120953     56  sub   OUT   00FC   42   709E
 63234  120954     56  sub   OUT   00FD   61   70A2
 63235  120955     56  sub   OUT   00FF   08   70A7
 63236  120956     56  sub   IN    00FE   01   708F
 63237  120962     56  sub   IN    00FE   00   708F
 63238  120963     56  sub   OUT   00FF   09   7096
 63239  120964     56  sub   IN    00FE   10   7098
 63240  120968     56  sub   IN    00FE   11   7098
 63241  120969     56  sub   OUT   00FC   64   709E
 63242  120970     56  sub   OUT   00FD   20   70A2
 63243  120971     56  sub   OUT   00FF   08   70A7
 63244  120972     56  sub   IN    00FE   01   708F
 63245  120978     56  sub   IN    00FE   00   708F
 63246  120979     56  sub   OUT   00FF   09   7096
 63247  120980     56  sub   IN    00FE   10   7098
 63248  120984     56  sub   IN    00FE   11   7098
 63249  120985     56  sub   OUT   00FC   61   709E
 63250  120986     56  sub   OUT   00FD   6C   70A2
 63251  120987     56  sub   OUT   00FF   08   70A7
 63252  120988     56  sub   IN    00FE   01   708F
 63253  120994     56  sub   IN    00FE   00   708F
 63254  120995     56  sub   OUT   00FF   09   7096
 63255  120996     56  sub   IN    00FE   10   7098
 63256  121000     56  sub   IN    00FE   11   7098
 63257  121001     56  sub   OUT   00FC   6C   709E
 63258  121002     56  sub   OUT   00FD   6F   70A2
 63259  121003     56  sub   OUT   00FF   08   70A7
 63260  121004     56  sub   IN    00FE   01   708F
 63261  121010     56  sub   IN    00FE   00   708F
 63262  121011     56  sub   OUT   00FF   09   7096
 63263  121012     56  sub   IN    00FE   10   7098
 63264  121016     56  sub   IN    00FE   11   7098
 63265  121017     56  sub   OUT   00FC   63   709E
 63266  121018     56  sub   OUT   00FD   61   70A2
 63267  121019     56  sub   OUT   00FF   08   70A7
 63268  121020     56  sub   IN    00FE   01   708F
 63269  121026     56  sub   IN    00FE   00   708F
 63270  121027     56  sub   OUT   00FF   09   7096
 63271  121028     56  sub   IN    00FE   10   7098
 63272  121032     56  sub   IN    00FE   11   7098
 63273  121033     56  sub   OUT   00FC   74   709E
 63274  121034     56  sub   OUT   00FD   69   70A2
 63275  121035     56  sub   OUT   00FF   08   70A7
 63276  121036     56  sub   IN    00FE   01   708F
 63277  121042     56  sub   IN    00FE   00   708F
 63278  121043     56  sub   OUT   00FF   09   7096
 63279  121044     56  sub   IN    00FE   10   7098
 63280  121048     56  sub   IN    00FE   11   7098
 63281  121049     56  sub   OUT   00FC   6F   709E
 63282  121050     56  sub   OUT   00FD   6E   70A2
 63283  121051     56  sub   OUT   00FF   08   70A7
 63284  121052     56  sub   IN    00FE   01   708F
 63285  121058     56  sub   IN    00FE   00   708F
 63286  121059     56  sub   OUT   00FF   09   7096
 63287  121060     56  sub   IN    00FE   10   7098
 63288  121064     56  sub   IN    00FE   11   7098
 63289  121065     56  sub   OUT   00FC   20   709E
 63290  121066     56  sub   OUT   00FD   74   70A2
 63291  121067     56  sub   OUT   00FF   08   70A7
 63292  121068     56  sub   IN    00FE   01   708F
 63293  121074     56  sub   IN    00FE   00   708F
 63294  121075     56  sub   OUT   00FF   09   7096
 63295  121076     56  sub   IN    00FE   10   7098
 63296  121080     56  sub   IN    00FE   11   7098
 63297  121081     56  sub   OUT   00FC   61   709E
 63298  121082     56  sub   OUT   00FD   62   70A2
 63299  121083     56  sub   OUT   00FF   08   70A7
 63300  121084     56  sub   IN    00FE   01   708F
 63301  121090     56  sub   IN    00FE   00   708F
 63302  121091     56  sub   OUT   00FF   09   7096
 63303  121092     56  sub   IN    00FE   10   7098
 63304  121096     56  sub   IN    00FE   11   7098
 63305  121097     56  sub   OUT   00FC   6C   709E
 63306  121098     56  sub   OUT   00FD   65   70A2
 63307  121099     56  sub   OUT   00FF   08   70A7
 63308  121100     56  sub   IN    00FE   01   708F
 63309  121106     56  sub   IN    00FE   00   708F
 63310  121107     56  sub   OUT   00FF   09   7096
 63311  121108     56  sub   IN    00FE   10   7098
 63312  121112     56  sub   IN    00FE   11   7098
 63313  121113     56  sub   OUT   00FC   00   709E
 63314  121114     56  sub   OUT   00FD   42   70A2
 63315  121115     56  sub   OUT   00FF   08   70A7
 63316  121116     56  sub   IN    00FE   01   708F
 63317  121122     56  sub   IN    00FE   00   708F
 63318  121123     56  sub   OUT   00FF   09   7096
 63319  121124     56  sub   IN    00FE   10   7098
 63320  121128     56  sub   IN    00FE   11   7098
 63321  121129     56  sub   OUT   00FC   61   709E
 63322  121130     56  sub   OUT   00FD   64   70A2
 63323  121131     56  sub   OUT   00FF   08   70A7
 63324  121132     56  sub   IN    00FE   01   708F
 63325  121138     56  sub   IN    00FE   00   708F
 63326  121139     56  sub   OUT   00FF   09   7096
 63327  121140     56  sub   IN    00FE   10   7098
 63328  121144     56  sub   IN    00FE   11   7098
 63329  121145     56  sub   OUT   00FC   20   709E
 63330  121146     56  sub   OUT   00FD   64   70A2
 63331  121147     56  sub   OUT   00FF   08   70A7
 63332  121148     56  sub   IN    00FE   01   708F
 63333  121154     56  sub   IN    00FE   00   708F
 63334  121155     56  sub   OUT   00FF   09   7096
 63335  121156     56  sub   IN    00FE   10   7098
 63336  121160     56  sub   IN    00FE   11   7098
 63337  121161     56  sub   OUT   00FC   72   709E
 63338  121162     56  sub   OUT   00FD   69   70A2
 63339  121163     56  sub   OUT   00FF   08   70A7
 63340  121164     56  sub   IN    00FE   01   708F
 63341  121170     56  sub   IN    00FE   00   708F
 63342  121171     56  sub   OUT   00FF   09   7096
 63343  121172     56  sub   IN    00FE   10   7098
 63344  121176     56  sub   IN    00FE   11   7098
 63345  121177     56  sub   OUT   00FC   76   709E
 63346  121178     56  sub   OUT   00FD   65   70A2
 63347  121179     56  sub   OUT   00FF   08   70A7
 63348  121180     56  sub   IN    00FE   01   708F
 63349  121186     56  sub   IN    00FE   00   708F
 63350  121187     56  sub   OUT   00FF   09   7096
 63351  121188     56  sub   IN    00FE   10   7098
 63352  121192     56  sub   IN    00FE   11   7098
 63353  121193     56  sub   OUT   00FC   20   709E
 63354  121194     56  sub   OUT   00FD   6E   70A2
 63355  121195     56  sub   OUT   00FF   08   70A7
 63356  121196     56  sub   IN    00FE   01   708F
 63357  121202     56  sub   IN    00FE   00   708F
 63358  121203     56  sub   OUT   00FF   09   7096
 63359  121204     56  sub   IN    00FE   10   7098
 63360  121208     56  sub   IN    00FE   11   7098
 63361  121209     56  sub   OUT   00FC   75   709E
 63362  121210     56  sub   OUT   00FD   6D   70A2
 63363  121211     56  sub   OUT   00FF   08   70A7
 63364  121212     56  sub   IN    00FE   01   708F
 63365  121218     56  sub   IN    00FE   00   708F
 63366  121219     56  sub   OUT   00FF   09   7096
 63367  121220     56  sub   IN    00FE   10   7098
 63368  121224     56  sub   IN    00FE   11   7098
 63369  121225     56  sub   OUT   00FC   62   709E
 63370  121226     56  sub   OUT   00FD   65   70A2
 63371  121227     56  sub   OUT   00FF   08   70A7
 63372  121228     56  sub   IN    00FE   01   708F
 63373  121234     56  sub   IN    00FE   00   708F
 63374  121235     56  sub   OUT   00FF   09   7096
 63375  121236     56  sub   IN    00FE   10   7098
 63376  121240     56  sub   IN    00FE   11   7098
 63377  121241     56  sub   OUT   00FC   72   709E
 63378  121242     56  sub   OUT   00FD   00   70A2
 63379  121243     56  sub   OUT   00FF   08   70A7
 63380  121244     56  sub   IN    00FE   01   708F
 63381  121250     56  sub   IN    00FE   00   708F
 63382  121251     56  sub   OUT   00FF   09   7096
 63383  121252     56  sub   IN    00FE   10   7098
 63384  121256     56  sub   IN    00FE   11   7098
 63385  121257     56  sub   OUT   00FC   42   709E
 63386  121258     56  sub   OUT   00FD   61   70A2
 63387  121259     56  sub   OUT   00FF   08   70A7
 63388  121260     56  sub   IN    00FE   01   708F
 63389  121266     56  sub   IN    00FE   00   708F
 63390  121267     56  sub   OUT   00FF   09   7096
 63391  121268     56  sub   IN    00FE   10   7098
 63392  121272     56  sub   IN    00FE   11   7098
 63393  121273     56  sub   OUT   00FC   64   709E
 63394  121274     56  sub   OUT   00FD   20   70A2
 63395  121275     56  sub   OUT   00FF   08   70A7
 63396  121276     56  sub   IN    00FE   01   708F
 63397  121282     56  sub   IN    00FE   00   708F
 63398  121283     56  sub   OUT   00FF   09   7096
 63399  121284     56  sub   IN    00FE   10   7098
 63400  121288     56  sub   IN    00FE   11   7098
 63401  121289     56  sub   OUT   00FC   74   709E
 63402  121290     56  sub   OUT   00FD   72   70A2
 63403  121291     56  sub   OUT   00FF   08   70A7
 63404  121292     56  sub   IN    00FE   01   708F
 63405  121298     56  sub   IN    00FE   00   708F
 63406  121299     56  sub   OUT   00FF   09   7096
 63407  121300     56  sub   IN    00FE   10   7098
 63408  121304     56  sub   IN    00FE   11   7098
 63409  121305     56  sub   OUT   00FC   61   709E
 63410  121306     56  sub   OUT   00FD   63   70A2
 63411  121307     56  sub   OUT   00FF   08   70A7
 63412  121308     56  sub   IN    00FE   01   708F
 63413  121314     56  sub   IN    00FE   00   708F
 63414  121315     56  sub   OUT   00FF   09   7096
 63415  121316     56  sub   IN    00FE   10   7098
 63416  121320     56  sub   IN    00FE   11   7098
 63417  121321     56  sub   OUT   00FC   6B   709E
 63418  121322     56  sub   OUT   00FD   2F   70A2
 63419  121323     56  sub   OUT   00FF   08   70A7
 63420  121324     56  sub   IN    00FE   01   708F
 63421  121330     56  sub   IN    00FE   00   708F
 63422  121331     56  sub   OUT   00FF   09   7096
 63423  121332     56  sub   IN    00FE   10   7098
 63424  121336     56  sub   IN    00FE   11   7098
 63425  121337     56  sub   OUT   00FC   73   709E
 63426  121338     56  sub   OUT   00FD   65   70A2
 63427  121339     56  sub   OUT   00FF   08   70A7
 63428  121340     56  sub   IN    00FE   01   708F
 63429  121346     56  sub   IN    00FE   00   708F
 63430  121347     56  sub   OUT   00FF   09   7096
 63431  121348     56  sub   IN    00FE   10   7098
 63432  121352     56  sub   IN    00FE   11   7098
 63433  121353     56  sub   OUT   00FC   63   709E
 63434  121354     56  sub   OUT   00FD   74   70A2
 63435  121355     56  sub   OUT   00FF   08   70A7
 63436  121356     56  sub   IN    00FE   01   708F
 63437  121362     56  sub   IN    00FE   00   708F
 63438  121363     56  sub   OUT   00FF   09   7096
 63439  121364     56  sub   IN    00FE   10   7098
 63440  121368     56  sub   IN    00FE   11   7098
 63441  121369     56  sub   OUT   00FC   6F   709E
 63442  121370     56  sub   OUT   00FD   72   70A2
 63443  121371     56  sub   OUT   00FF   08   70A7
 63444  121372     56  sub   IN    00FE   01   708F
 63445  121378     56  sub   IN    00FE   00   708F
 63446  121379     56  sub   OUT   00FF   09   7096
 63447  121380     56  sub   IN    00FE   10   7098
 63448  121384     56  sub   IN    00FE   11   7098
 63449  121385     56  sub   OUT   00FC   00   709E
 63450  121386     56  sub   OUT   00FD   44   70A2
 63451  121387     56  sub   OUT   00FF   08   70A7
 63452  121388     56  sub   IN    00FE   01   708F
 63453  121394     56  sub   IN    00FE   00   708F
 63454  121395     56  sub   OUT   00FF   09   7096
 63455  121396     56  sub   IN    00FE   10   7098
 63456  121400     56  sub   IN    00FE   11   7098
 63457  121401     56  sub   OUT   00FC   65   709E
 63458  121402     56  sub   OUT   00FD   6C   70A2
 63459  121403     56  sub   OUT   00FF   08   70A7
 63460  121404     56  sub   IN    00FE   01   708F
 63461  121410     56  sub   IN    00FE   00   708F
 63462  121411     56  sub   OUT   00FF   09   7096
 63463  121412     56  sub   IN    00FE   10   7098
 63464  121416     56  sub   IN    00FE   11   7098
 63465  121417     56  sub   OUT   00FC   65   709E
 63466  121418     56  sub   OUT   00FD   74   70A2
 63467  121419     56  sub   OUT   00FF   08   70A7
 63468  121420     56  sub   IN    00FE   01   708F
 63469  121426     56  sub   IN    00FE   00   708F
 63470  121427     56  sub   OUT   00FF   09   7096
 63471  121428     56  sub   IN    00FE   10   7098
 63472  121432     56  sub   IN    00FE   11   7098
 63473  121433     56  sub   OUT   00FC   65   709E
 63474  121434     56  sub   OUT   00FD   64   70A2
 63475  121435     56  sub   OUT   00FF   08   70A7
 63476  121436     56  sub   IN    00FE   01   708F
 63477  121442     56  sub   IN    00FE   00   708F
 63478  121443     56  sub   OUT   00FF   09   7096
 63479  121444     56  sub   IN    00FE   10   7098
 63480  121448     56  sub   IN    00FE   11   7098
 63481  121449     56  sub   OUT   00FC   20   709E
 63482  121450     56  sub   OUT   00FD   72   70A2
 63483  121451     56  sub   OUT   00FF   08   70A7
 63484  121452     56  sub   IN    00FE   01   708F
 63485  121458     56  sub   IN    00FE   00   708F
 63486  121459     56  sub   OUT   00FF   09   7096
 63487  121460     56  sub   IN    00FE   10   7098
 63488  121464     56  sub   IN    00FE   11   7098
 63489  121465     56  sub   OUT   00FC   65   709E
 63490  121466     56  sub   OUT   00FD   63   70A2
 63491  121467     56  sub   OUT   00FF   08   70A7
 63492  121468     56  sub   IN    00FE   01   708F
 63493  121474     56  sub   IN    00FE   00   708F
 63494  121475     56  sub   OUT   00FF   09   7096
 63495  121476     56  sub   IN    00FE   10   7098
 63496  121480     56  sub   IN    00FE   11   7098
 63497  121481     56  sub   OUT   00FC   6F   709E
 63498  121482     56  sub   OUT   00FD   72   70A2
 63499  121483     56  sub   OUT   00FF   08   70A7
 63500  121484     56  sub   IN    00FE   01   708F
 63501  121490     56  sub   IN    00FE   00   708F
 63502  121491     56  sub   OUT   00FF   09   7096
 63503  121492     56  sub   IN    00FE   10   7098
 63504  121496     56  sub   IN    00FE   11   7098
 63505  121497     56  sub   OUT   00FC   64   709E
 63506  121498     56  sub   OUT   00FD   00   70A2
 63507  121499     56  sub   OUT   00FF   08   70A7
 63508  121500     56  sub   IN    00FE   01   708F
 63509  121506     56  sub   IN    00FE   00   708F
 63510  121507     56  sub   OUT   00FF   09   7096
 63511  121508     56  sub   IN    00FE   10   7098
 63512  121512     56  sub   IN    00FE   11   7098
 63513  121513     56  sub   OUT   00FC   52   709E
 63514  121514     56  sub   OUT   00FD   65   70A2
 63515  121515     56  sub   OUT   00FF   08   70A7
 63516  121516     56  sub   IN    00FE   01   708F
 63517  121522     56  sub   IN    00FE   00   708F
 63518  121523     56  sub   OUT   00FF   09   7096
 63519  121524     56  sub   IN    00FE   10   7098
 63520  121528     56  sub   IN    00FE   11   7098
 63521  121529     56  sub   OUT   00FC   6E   709E
 63522  121530     56  sub   OUT   00FD   61   70A2
 63523  121531     56  sub   OUT   00FF   08   70A7
 63524  121532     56  sub   IN    00FE   01   708F
 63525  121538     56  sub   IN    00FE   00   708F
 63526  121539     56  sub   OUT   00FF   09   7096
 63527  121540     56  sub   IN    00FE   10   7098
 63528  121544     56  sub   IN    00FE   11   7098
 63529  121545     56  sub   OUT   00FC   6D   709E
 63530  121546     56  sub   OUT   00FD   65   70A2
 63531  121547     56  sub   OUT   00FF   08   70A7
 63532  121548     56  sub   IN    00FE   01   708F
 63533  121554     56  sub   IN    00FE   00   708F
 63534  121555     56  sub   OUT   00FF   09   7096
 63535  121556     56  sub   IN    00FE   10   7098
 63536  121560     56  sub   IN    00FE   11   7098
 63537  121561     56  sub   OUT   00FC   20   709E
 63538  121562     56  sub   OUT   00FD   61   70A2
 63539  121563     56  sub   OUT   00FF   08   70A7
 63540  121564     56  sub   IN    00FE   01   708F
 63541  121570     56  sub   IN    00FE   00   708F
 63542  121571     56  sub   OUT   00FF   09   7096
 63543  121572     56  sub   IN    00FE   10   7098
 63544  121576     56  sub   IN    00FE   11   7098
 63545  121577     56  sub   OUT   00FC   63   709E
 63546  121578     56  sub   OUT   00FD   72   70A2
 63547  121579     56  sub   OUT   00FF   08   70A7
 63548  121580     56  sub   IN    00FE   01   708F
 63549  121586     56  sub   IN    00FE   00   708F
 63550  121587     56  sub   OUT   00FF   09   7096
 63551  121588     56  sub   IN    00FE   10   7098
 63552  121592     56  sub   IN    00FE   11   7098
 63553  121593     56  sub   OUT   00FC   6F   709E
 63554  121594     56  sub   OUT   00FD   73   70A2
 63555  121595     56  sub   OUT   00FF   08   70A7
 63556  121596     56  sub   IN    00FE   01   708F
 63557  121602     56  sub   IN    00FE   00   708F
 63558  121603     56  sub   OUT   00FF   09   7096
 63559  121604     56  sub   IN    00FE   10   7098
 63560  121608     56  sub   IN    00FE   11   7098
 63561  121609     56  sub   OUT   00FC   73   709E
 63562  121610     56  sub   OUT   00FD   20   70A2
 63563  121611     56  sub   OUT   00FF   08   70A7
 63564  121612     56  sub   IN    00FE   01   708F
 63565  121618     56  sub   IN    00FE   00   708F
 63566  121619     56  sub   OUT   00FF   09   7096
 63567  121620     56  sub   IN    00FE   10   7098
 63568  121624     56  sub   IN    00FE   11   7098
 63569  121625     56  sub   OUT   00FC   64   709E
 63570  121626     56  sub   OUT   00FD   69   70A2
 63571  121627     56  sub   OUT   00FF   08   70A7
 63572  121628     56  sub   IN    00FE   01   708F
 63573  121634     56  sub   IN    00FE   00   708F
 63574  121635     56  sub   OUT   00FF   09   7096
 63575  121636     56  sub   IN    00FE   10   7098
 63576  121640     56  sub   IN    00FE   11   7098
 63577  121641     56  sub   OUT   00FC   73   709E
 63578  121642     56  sub   OUT   00FD   6B   70A2
 63579  121643     56  sub   OUT   00FF   08   70A7
 63580  121644     56  sub   IN    00FE   01   708F
 63581  121650     56  sub   IN    00FE   00   708F
 63582  121651     56  sub   OUT   00FF   09   7096
 63583  121652     56  sub   IN    00FE   10   7098
 63584  121656     56  sub   IN    00FE   11   7098
 63585  121657     56  sub   OUT   00FC   73   709E
 63586  121658     56  sub   OUT   00FD   00   70A2
 63587  121659     56  sub   OUT   00FF   08   70A7
 63588  121660     56  sub   IN    00FE   01   708F
 63589  121666     56  sub   IN    00FE   00   708F
 63590  121667     56  sub   OUT   00FF   09   7096
 63591  121668     56  sub   IN    00FE   10   7098
 63592  121672     56  sub   IN    00FE   11   7098
 63593  121673     56  sub   OUT   00FC   E3   709E
 63594  121674     56  sub   OUT   00FD   E1   70A2
 63595  121675     56  sub   OUT   00FF   08   70A7
 63596  121676     56  sub   IN    00FE   01   708F
 63597  121682     56  sub   IN    00FE   00   708F
 63598  121683     56  sub   OUT   00FF   09   7096
 63599  121684     56  sub   IN    00FE   10   7098
 63600  121688     56  sub   IN    00FE   11   7098
 63601  121689     56  sub   OUT   00FC   FE   709E
 63602  121690     56  sub   OUT   00FD   7F   70A2
 63603  121691     56  sub   OUT   00FF   08   70A7
 63604  121692     56  sub   IN    00FE   01   708F
 63605  121698     56  sub   IN    00FE   00   708F
 63606  121699     56  sub   OUT   00FF   09   7096
 63607  121700     56  sub   IN    00FE   10   7098
 63608  121704     56  sub   IN    00FE   11   7098
 63609  121705     56  sub   OUT   00FC   C2   709E
 63610  121706     56  sub   OUT   00FD   20   70A2
 63611  121707     56  sub   OUT   00FF   08   70A7
 63612  121708     56  sub   IN    00FE   01   708F
 63613  121714     56  sub   IN    00FE   00   708F
 63614  121715     56  sub   OUT   00FF   09   7096
 63615  121716     56  sub   IN    00FE   10   7098
 63616  121720     56  sub   IN    00FE   11   7098
 63617  121721     56  sub   OUT   00FC   12   709E
 63618  121722     56  sub   OUT   00FD   F7   70A2
 63619  121723     56  sub   OUT   00FF   08   70A7
 63620  121724     56  sub   IN    00FE   01   708F
 63621  121730     56  sub   IN    00FE   00   708F
 63622  121731     56  sub   OUT   00FF   09   7096
 63623  121732     56  sub   IN    00FE   10   7098
 63624  121736     56  sub   IN    00FE   11   7098
 63625  121737     56  sub   OUT   00FC   DA   709E
 63626  121738     56  sub   OUT   00FD   79   70A2
 63627  121739     56  sub   OUT   00FF   08   70A7
 63628  121740     56  sub   IN    00FE   01   708F
 63629  121746     56  sub   IN    00FE   00   708F
 63630  121747     56  sub   OUT   00FF   09   7096
 63631  121748     56  sub   IN    00FE   10   7098
 63632  121752     56  sub   IN    00FE   11   7098
 63633  121753     56  sub   OUT   00FC   12   709E
 63634  121754     56  sub   OUT   00FD   CD   70A2
 63635  121755     56  sub   OUT   00FF   08   70A7
 63636  121756     56  sub   IN    00FE   01   708F
 63637  121762     56  sub   IN    00FE   00   708F
 63638  121763     56  sub   OUT   00FF   09   7096
 63639  121764     56  sub   IN    00FE   10   7098
 63640  121768     56  sub   IN    00FE   11   7098
 63641  121769     56  sub   OUT   00FC   CD   709E
 63642  121770     56  sub   OUT   00FD   20   70A2
 63643  121771     56  sub   OUT   00FF   08   70A7
 63644  121772     56  sub   IN    00FE   01   708F
 63645  121778     56  sub   IN    00FE   00   708F
 63646  121779     56  sub   OUT   00FF   09   7096
 63647  121780     56  sub   IN    00FE   10   7098
 63648  121784     56  sub   IN    00FE   11   7098
 63649  121785     56  sub   OUT   00FC   2A   709E
 63650  121786     56  sub   OUT   00FD   3D   70A2
 63651  121787     56  sub   OUT   00FF   08   70A7
 63652  121788     56  sub   IN    00FE   01   708F
 63653  121794     56  sub   IN    00FE   00   708F
 63654  121795     56  sub   OUT   00FF   09   7096
 63655  121796     56  sub   IN    00FE   10   7098
 63656  121800     56  sub   IN    00FE   11   7098
 63657  121801     56  sub   OUT   00FC   EC   709E
 63658  121802     56  sub   OUT   00FD   E5   70A2
 63659  121803     56  sub   OUT   00FF   08   70A7
 63660  121804     56  sub   IN    00FE   01   708F
 63661  121810     56  sub   IN    00FE   00   708F
 63662  121811     56  sub   OUT   00FF   09   7096
 63663  121812     56  sub   IN    00FE   10   7098
 63664  121816     56  sub   IN    00FE   11   7098
 63665  121817     56  sub   OUT   00FC   2A   709E
 63666  121818     56  sub   OUT   00FD   3F   70A2
 63667  121819     56  sub   OUT   00FF   08   70A7
 63668  121820     56  sub   IN    00FE   01   708F
 63669  121826     56  sub   IN    00FE   00   708F
 63670  121827     56  sub   OUT   00FF   09   7096
 63671  121828     56  sub   IN    00FE   10   7098
 63672  121832     56  sub   IN    00FE   11   7098
 63673  121833     56  sub   OUT   00FC   EC   709E
 63674  121834     56  sub   OUT   00FD   E5   70A2
 63675  121835     56  sub   OUT   00FF   08   70A7
 63676  121836     56  sub   IN    00FE   01   708F
 63677  121842     56  sub   IN    00FE   00   708F
 63678  121843     56  sub   OUT   00FF   09   7096
 63679  121844     56  sub   IN    00FE   10   7098
 63680  121848     56  sub   IN    00FE   11   7098
 63681  121849     56  sub   OUT   00FC   01   709E
 63682  121850     56  sub   OUT   00FD   2E   70A2
 63683  121851     56  sub   OUT   00FF   08   70A7
 63684  121852     56  sub   IN    00FE   01   708F
 63685  121858     56  sub   IN    00FE   00   708F
 63686  121859     56  sub   OUT   00FF   09   7096
 63687  121860     56  sub   IN    00FE   10   7098
 63688  121864     56  sub   IN    00FE   11   7098
 63689  121865     56  sub   OUT   00FC   A7   709E
 63690  121866     56  sub   OUT   00FD   16   70A2
 63691  121867     56  sub   OUT   00FF   08   70A7
 63692  121868     56  sub   IN    00FE   01   708F
 63693  121874     56  sub   IN    00FE   00   708F
 63694  121875     56  sub   OUT   00FF   09   7096
 63695  121876     56  sub   IN    00FE   10   7098
 63696  121880     56  sub   IN    00FE   11   7098
 63697  121881     56  sub   OUT   00FC   7F   709E
 63698  121882     56  sub   OUT   00FD   C3   70A2
 63699  121883     56  sub   OUT   00FF   08   70A7
 63700  121884     56  sub   IN    00FE   01   708F
 63701  121890     56  sub   IN    00FE   00   708F
 63702  121891     56  sub   OUT   00FF   09   7096
 63703  121892     56  sub   IN    00FE   10   7098
 63704  121896     56  sub   IN    00FE   11   7098
 63705  121897     56  sub   OUT   00FC   59   709E
 63706  121898     56  sub   OUT   00FD   12   70A2
 63707  121899     56  sub   OUT   00FF   08   70A7
 63708  121900     56  sub   IN    00FE   01   708F
 63709  121906     56  sub   IN    00FE   00   708F
 63710  121907     56  sub   OUT   00FF   09   7096
 63711  121908     56  sub   IN    00FE   10   7098
 63712  121912     56  sub   IN    00FE   11   7098
 63713  121913     56  sub   OUT   00FC   CD   709E
 63714  121914     56  sub   OUT   00FD   3E   70A2
 63715  121915     56  sub   OUT   00FF   08   70A7
 63716  121916     56  sub   IN    00FE   01   708F
 63717  121922     56  sub   IN    00FE   00   708F
 63718  121923     56  sub   OUT   00FF   09   7096
 63719  121924     56  sub   IN    00FE   10   7098
 63720  121928     56  sub   IN    00FE   11   7098
