record	candidate_id	arm	physical_row	char_count	sha256
row	files_layout_rule_G4_SPLIT63_BOTHBLANK_SECTORS	L96	0	72	77946a5f62b1071aa0cfe60242e39d38ac6f01af2b159d18868d90f2c5ad4cd1
row	files_layout_rule_G4_SPLIT63_BOTHBLANK_SECTORS	L96	1	72	8948d5702d2de022d75588a1192f1b045af771f29422a22b57aeb2550d18450b
row	files_layout_rule_G4_SPLIT63_BOTHBLANK_SECTORS	L96	2	72	03f306c448c00bc1fe4651b1757a8f189886c1baf1ad54c435bddf76f1fad1ca
row	files_layout_rule_G4_SPLIT63_BOTHBLANK_SECTORS	L96	3	72	f4b6ef9663325e700ec81574449d97d35dd2206621c9f2f844346c888854bb96
row	files_layout_rule_G4_SPLIT63_BOTHBLANK_SECTORS	L96	4	72	16334773db560c8eef8e890f06724a98c0fc96303e5acec7afd7f35212ecbde8
row	files_layout_rule_G4_SPLIT63_BOTHBLANK_SECTORS	L96	5	72	b032bf75932187cc5450f9e296fc42e098d713a45a13c5dfa3fdcba63d8c9d07
row	files_layout_rule_G4_SPLIT63_BOTHBLANK_SECTORS	L96	6	72	18bb149c86280c67dc7c6ed2f2af5cfecfe76678ee09c1a79e5f7f4780858a56
row	files_layout_rule_G4_SPLIT63_BOTHBLANK_SECTORS	L96	7	72	4c0942ed47dd90820e68b3935826c666e1d5c991f83b21f28b526a0b9339a806
row	files_layout_rule_G4_SPLIT63_BOTHBLANK_SECTORS	L96	8	72	4efbf4e8d56601c4df5d2d1edfce09e168482b06fa930686ef534c058b7e239f
row	files_layout_rule_G4_SPLIT63_BOTHBLANK_SECTORS	L96	9	72	9f5c5c3ecc221e55460304cd681879d70058a36a2cefaf81892996171afe16bb
row	files_layout_rule_G4_SPLIT63_BOTHBLANK_SECTORS	L96	10	72	fc5cf38a0e3b9232c72e7363d0e46c465fd88695fc2032cc57e54d65774f9c47
row	files_layout_rule_G4_SPLIT63_BOTHBLANK_SECTORS	L96	11	72	506acfb055a1e3339aa28b19df156b2168286fba1f65de5429a226cd9c158bc2
row	files_layout_rule_G4_SPLIT63_BOTHBLANK_SECTORS	L96	12	72	0887b2ea97bb387522db29f30a3494637204b5f11c79592d050601d56fd6815a
row	files_layout_rule_G4_SPLIT63_BOTHBLANK_SECTORS	L96	13	72	15164c24ee16423c965d567096fa953db965f469b4e347ffbae8403896de6dee
row	files_layout_rule_G4_SPLIT63_BOTHBLANK_SECTORS	L96	14	72	62f30ea79e9c0c4cf5ec993bd6be253da20c53f0e5ccd9ee228271621ec14fe7
row	files_layout_rule_G4_SPLIT63_BOTHBLANK_SECTORS	L96	15	72	d50c3875e3bfe22dd343c57e339a8b43627673dead6dae39a3c53cb7884971fd
row	files_layout_rule_G4_SPLIT63_BOTHBLANK_SECTORS	L96	16	72	1a3799d41bd58535e3bd19bb0efef48fbc29dd3f800ca42c741a095841368865
row	files_layout_rule_G4_SPLIT63_BOTHBLANK_SECTORS	L96	17	72	5bfb956ef871b26b8b37ff08faffddd59e4de8cd03b7ba151decb9979b3f21a0
summary	files_layout_rule_G4_SPLIT63_BOTHBLANK_SECTORS	L96	-	18	42f781dc6793caaae5e16c2aab08a39fd08341f89b5b497457e2ac5004e34828
summary	files_layout_rule_G4_SPLIT63_BOTHBLANK_NONE	L0	-	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
row	files_layout_rule_G4_SPLIT63_BOTHBLANK_NONE	L1	0	1	666a9ea463a4b593a49bd1c838323e4b6b8df86268af225f0db77611666f45e5
summary	files_layout_rule_G4_SPLIT63_BOTHBLANK_NONE	L1	-	1	740407967f0511949f9ca3937b557b1f45373f5e4ff2c58734ba8eac501547ea
row	files_layout_rule_G4_SPLIT63_BOTHBLANK_NONE	L4	0	70	2975b1845a47f19e53fef14ac157782568e1d947ae472c3f1474dfc25cd282fd
summary	files_layout_rule_G4_SPLIT63_BOTHBLANK_NONE	L4	-	1	7a0cb14a6bafd2c61b7f525dc16f88c670391ea67ef0461ad209ad03b61befb3
row	files_layout_rule_G4_SPLIT63_BOTHBLANK_NONE	L5	0	70	2975b1845a47f19e53fef14ac157782568e1d947ae472c3f1474dfc25cd282fd
row	files_layout_rule_G4_SPLIT63_BOTHBLANK_NONE	L5	1	10	af6a39082ad15f93924fb9be63cc255e017b15209224e6e50960bb0987d820fb
summary	files_layout_rule_G4_SPLIT63_BOTHBLANK_NONE	L5	-	2	117b506eac2042efff5e9aa41dc1beb87e5b169308eb78db0ac2e77088c474f2
row	files_layout_rule_G4_SPLIT63_BOTHBLANK_NONE	L6	0	70	2975b1845a47f19e53fef14ac157782568e1d947ae472c3f1474dfc25cd282fd
row	files_layout_rule_G4_SPLIT63_BOTHBLANK_NONE	L6	1	30	606c8ef902759fece938e6ad7f1a2e77f9da27495bc1c366a1b465d04d28e44f
summary	files_layout_rule_G4_SPLIT63_BOTHBLANK_NONE	L6	-	2	e31e4d69ae9b0cd38fdc54f5519616d1f08b25a44b8dd5eaa5bd9cf34235a38a
row	files_layout_rule_G4_SPLIT63_BOTHBLANK_NONE	L11	0	64	79b191cf959051bc06b8327e4c44176adbfb7c1d8b797490597a334079789864
row	files_layout_rule_G4_SPLIT63_BOTHBLANK_NONE	L11	1	69	b03ca354a7587f07cecc02be4749ecaaa56113ebf932281ce61c3e4774970aab
row	files_layout_rule_G4_SPLIT63_BOTHBLANK_NONE	L11	2	49	a765b11d07f7c00c2d838661230580f1603dcd7a948492d601cae4d924d53b39
summary	files_layout_rule_G4_SPLIT63_BOTHBLANK_NONE	L11	-	3	c7c845587c32f08d2e2e63c6e67b93e0d519573db3a445c4929968ebb1d16b2e
row	files_layout_rule_G4_SPLIT63_BOTHBLANK_NONE	L96	0	70	e05c3597f35086dd10f5eb08861d50bffdf87e8d68d425ebe024182055ebaa2b
row	files_layout_rule_G4_SPLIT63_BOTHBLANK_NONE	L96	1	70	84cd9d7fe35243c4c1adcb3c021198888d57066f6f9a1a1d04ae134524fab55e
row	files_layout_rule_G4_SPLIT63_BOTHBLANK_NONE	L96	2	70	df876d740034ca83aebcbd95beb9308d8b4203591e29f21c73dd3bc6eb0208b7
row	files_layout_rule_G4_SPLIT63_BOTHBLANK_NONE	L96	3	70	a37e4026065187e9428fddf4c4b8ae10c4fe580a67423bdd6ddb8a12de5ae288
row	files_layout_rule_G4_SPLIT63_BOTHBLANK_NONE	L96	4	70	f2fed257dce9f5e5d7cf26e39cdaaeba029dd02295af6f36b1f8f584ff37a70f
row	files_layout_rule_G4_SPLIT63_BOTHBLANK_NONE	L96	5	70	be12a28a403f0c46eb784f888d4723f10bb76bf89a4ac40b209f18865545311a
row	files_layout_rule_G4_SPLIT63_BOTHBLANK_NONE	L96	6	70	68de119d8e54bd2d95a0e61539ea61268abb0c4f87252272dca49f2762a95a88
row	files_layout_rule_G4_SPLIT63_BOTHBLANK_NONE	L96	7	70	4d4e7b2bc8bc14b2252a9969b9a23136469d4cb2900534c947a2d3e04669436c
row	files_layout_rule_G4_SPLIT63_BOTHBLANK_NONE	L96	8	70	01507140fc7f850b4a43b14801179213736876dcde896eed74105605e59a2934
row	files_layout_rule_G4_SPLIT63_BOTHBLANK_NONE	L96	9	70	dc2ce8151097f18c44ac850148d8b928ef4efba1b2c4125709304728ced8a00f
row	files_layout_rule_G4_SPLIT63_BOTHBLANK_NONE	L96	10	70	4122b665b2e81df28bc437168f5eff39faafd0deb50104e19fe8d5c587063855
row	files_layout_rule_G4_SPLIT63_BOTHBLANK_NONE	L96	11	70	d8aac3f8d0dee6c4da7c9132552e592929b70a67a220a61625ce71e696c2d018
row	files_layout_rule_G4_SPLIT63_BOTHBLANK_NONE	L96	12	70	a0c96b62335bf683d1a9430551dfd4e24a978e2399307c39ea983cddaf0f2c61
row	files_layout_rule_G4_SPLIT63_BOTHBLANK_NONE	L96	13	70	ce543365c424a7ad993c76bc8882b6a45404f3bb7a20538e56f8470d89808918
row	files_layout_rule_G4_SPLIT63_BOTHBLANK_NONE	L96	14	70	0a56bdd7790b6c6111cd5aee8b3a9b58aea354bb21d1786b5fe1615a34803ed5
row	files_layout_rule_G4_SPLIT63_BOTHBLANK_NONE	L96	15	70	b5f974708b3139bbc80410821fbcd61be0a88d8773358c8ef4a569ea8917c81a
row	files_layout_rule_G4_SPLIT63_BOTHBLANK_NONE	L96	16	70	8f4b27a0bfc0d1496315e58f55fc7bf728b800b5a6c46c9198c2772bd09d1455
row	files_layout_rule_G4_SPLIT63_BOTHBLANK_NONE	L96	17	70	d6d8737ecf333b8d0443d154b78ffb09fa588399d09379ee1603f705bb299237
summary	files_layout_rule_G4_SPLIT63_BOTHBLANK_NONE	L96	-	18	c1fbf44111c6ae48ef5185997fbf02f64a1cbae70bc7e5388d4f48e2f1b8566d
summary	files_layout_rule_G4_RAW9_80DOT_00BLANK_UNITS	L0	-	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_UNITS	L1	0	12	69ecfe34bdf839a1adc7c1dc782004ee81086ee6a5efdba44ac82ae8f180eade
summary	files_layout_rule_G4_RAW9_80DOT_00BLANK_UNITS	L1	-	1	9d538f96ac30314ebdebbff5a5fff668976e5b0acc142aaccba6d95c4146bf99
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_UNITS	L4	0	72	085e6b3d5045a75eae2db27de7b28f3404a50d17f90d24b58e5dbf730b13f69c
summary	files_layout_rule_G4_RAW9_80DOT_00BLANK_UNITS	L4	-	1	3c3b660785de452b9f455443ca56d65bc123cbd757fe1fc359338108db77a36a
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_UNITS	L5	0	72	085e6b3d5045a75eae2db27de7b28f3404a50d17f90d24b58e5dbf730b13f69c
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_UNITS	L5	1	12	ff91653ffa898a8c1a18f5ca97189b457b06df5013bffb46057c68a8a29077a9
summary	files_layout_rule_G4_RAW9_80DOT_00BLANK_UNITS	L5	-	2	015ad63eb1391ed4203acf14b2bf7320a132ba7acc52228b8ad93b71e63c789d
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_UNITS	L6	0	72	085e6b3d5045a75eae2db27de7b28f3404a50d17f90d24b58e5dbf730b13f69c
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_UNITS	L6	1	32	9647ecbc74ab1fc2b5405286fde8f9e67e4e6502c572d11b4e783bfa43869a5a
summary	files_layout_rule_G4_RAW9_80DOT_00BLANK_UNITS	L6	-	2	b33c202dde9bb4f2c19014e1f387e862eeb8f9d207b9e156ef434dcddecd0fe5
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_UNITS	L11	0	72	897bcc8432afc850fc4062ddc69c5ab3e91387eb80ae8c674586f8f76b3d505d
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_UNITS	L11	1	72	05c66f7c2566f4d6c8f5f267e3f6b8ca38d2756bec4a04faaf0bcbdf8e0f629e
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_UNITS	L11	2	52	30c8a17ac44d3034b7d17d980207b9b4cfc7a7630be13082aa8716b2622feee1
summary	files_layout_rule_G4_RAW9_80DOT_00BLANK_UNITS	L11	-	3	33b3e31f674c052c2db5eedf7839a2c53d656de844bee10c4891bc34bab2e798
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_UNITS	L96	0	72	471a6e6b65002fdbeabdfc4ca9c83c10b5f35f145e94d6c7fccbcf27c77baa72
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_UNITS	L96	1	72	3ef97bbb9426a836f05ccb4e2616cc31a49831b97cd83b43d72833d622f5df28
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_UNITS	L96	2	72	9bf290ed6275169a8dcbb43eea474d8f4ecac9714dbafa3ec02e30f7792016a7
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_UNITS	L96	3	72	6828100d3ea1a061dcaae81bbf2ff0d7ad4de3665641d0f1d05ef5323f818d5f
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_UNITS	L96	4	72	d559ae0a2952841491d08f5b737e282c18cd0f672124b525b7231801394f92c7
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_UNITS	L96	5	72	9c6f71dcb1d12aaaa2253499c776a66b26ba8fdbf0ecb1269e669c8b3fb6db04
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_UNITS	L96	6	72	cf2ce090023b847f1ce681f71a9f0230ed3e3a0731268f8dff8a2c0ea12402fe
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_UNITS	L96	7	72	cfbc2b93e78867d48898ff4b332a930152aaae9087fdcf7a316294a6d7c9d3d1
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_UNITS	L96	8	72	10a30660d4bdb9aeb322b5584f318ef0881129cb7ea125c564804ba08806776b
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_UNITS	L96	9	72	27be5caae1d496775a1d54dec929aefcdd7cb5abcf6942ac21c69721ad6f7325
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_UNITS	L96	10	72	08011b132bc80b8c48e29d63efa5323b634e16dc4370a6a5b91193861e907735
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_UNITS	L96	11	72	b8eabc53470ed3f1a23064b55e39439f2096fec251efaea919d2c4b8c3298126
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_UNITS	L96	12	72	4ad7e89252d07180a4894427c6718729f4fae9c81d1ee5c8c5092524fcdd8574
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_UNITS	L96	13	72	975716c4ec15859b28f4adb37d3695cba2438e533b9f8761e00b11f14f544b94
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_UNITS	L96	14	72	d54dfdd8723923f971bde6036d3f975ac6433ce0175e3bf0aed39c992ea7e1c4
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_UNITS	L96	15	72	52ad156c2da70043e00003a8b072b457b06865ec16eabe0be067a29709cd40a6
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_UNITS	L96	16	72	c1ba2f5bb8787f7fc314ab904d21c589698712c1b137dfac21d5f6a16c16077d
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_UNITS	L96	17	72	833b4507ee5a586d50e75dc06d6ce0a81a3ebbcface2cd9440f467220a67b828
summary	files_layout_rule_G4_RAW9_80DOT_00BLANK_UNITS	L96	-	18	291aa250a5d0c99669d397e1320dac150dbdfe9761dba9d5ae65d113a1ba7604
summary	files_layout_rule_G4_RAW9_80DOT_00BLANK_SECTORS	L0	-	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_SECTORS	L1	0	12	69ecfe34bdf839a1adc7c1dc782004ee81086ee6a5efdba44ac82ae8f180eade
summary	files_layout_rule_G4_RAW9_80DOT_00BLANK_SECTORS	L1	-	1	9d538f96ac30314ebdebbff5a5fff668976e5b0acc142aaccba6d95c4146bf99
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_SECTORS	L4	0	72	085e6b3d5045a75eae2db27de7b28f3404a50d17f90d24b58e5dbf730b13f69c
summary	files_layout_rule_G4_RAW9_80DOT_00BLANK_SECTORS	L4	-	1	3c3b660785de452b9f455443ca56d65bc123cbd757fe1fc359338108db77a36a
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_SECTORS	L5	0	72	085e6b3d5045a75eae2db27de7b28f3404a50d17f90d24b58e5dbf730b13f69c
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_SECTORS	L5	1	12	ff91653ffa898a8c1a18f5ca97189b457b06df5013bffb46057c68a8a29077a9
summary	files_layout_rule_G4_RAW9_80DOT_00BLANK_SECTORS	L5	-	2	015ad63eb1391ed4203acf14b2bf7320a132ba7acc52228b8ad93b71e63c789d
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_SECTORS	L6	0	72	085e6b3d5045a75eae2db27de7b28f3404a50d17f90d24b58e5dbf730b13f69c
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_SECTORS	L6	1	32	9647ecbc74ab1fc2b5405286fde8f9e67e4e6502c572d11b4e783bfa43869a5a
summary	files_layout_rule_G4_RAW9_80DOT_00BLANK_SECTORS	L6	-	2	b33c202dde9bb4f2c19014e1f387e862eeb8f9d207b9e156ef434dcddecd0fe5
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_SECTORS	L11	0	72	897bcc8432afc850fc4062ddc69c5ab3e91387eb80ae8c674586f8f76b3d505d
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_SECTORS	L11	1	72	05c66f7c2566f4d6c8f5f267e3f6b8ca38d2756bec4a04faaf0bcbdf8e0f629e
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_SECTORS	L11	2	52	e79dd73556a51eda1512338ed4bf959469849a89780bd33127e344658656472c
summary	files_layout_rule_G4_RAW9_80DOT_00BLANK_SECTORS	L11	-	3	e9f9c3b7e5038d3f92f9169f82008eeca8db6d7c9960e415c04aee39fce99bc9
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_SECTORS	L96	0	72	471a6e6b65002fdbeabdfc4ca9c83c10b5f35f145e94d6c7fccbcf27c77baa72
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_SECTORS	L96	1	72	3ef97bbb9426a836f05ccb4e2616cc31a49831b97cd83b43d72833d622f5df28
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_SECTORS	L96	2	72	9bf290ed6275169a8dcbb43eea474d8f4ecac9714dbafa3ec02e30f7792016a7
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_SECTORS	L96	3	72	6828100d3ea1a061dcaae81bbf2ff0d7ad4de3665641d0f1d05ef5323f818d5f
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_SECTORS	L96	4	72	d559ae0a2952841491d08f5b737e282c18cd0f672124b525b7231801394f92c7
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_SECTORS	L96	5	72	9c6f71dcb1d12aaaa2253499c776a66b26ba8fdbf0ecb1269e669c8b3fb6db04
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_SECTORS	L96	6	72	cf2ce090023b847f1ce681f71a9f0230ed3e3a0731268f8dff8a2c0ea12402fe
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_SECTORS	L96	7	72	cfbc2b93e78867d48898ff4b332a930152aaae9087fdcf7a316294a6d7c9d3d1
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_SECTORS	L96	8	72	10a30660d4bdb9aeb322b5584f318ef0881129cb7ea125c564804ba08806776b
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_SECTORS	L96	9	72	27be5caae1d496775a1d54dec929aefcdd7cb5abcf6942ac21c69721ad6f7325
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_SECTORS	L96	10	72	08011b132bc80b8c48e29d63efa5323b634e16dc4370a6a5b91193861e907735
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_SECTORS	L96	11	72	b8eabc53470ed3f1a23064b55e39439f2096fec251efaea919d2c4b8c3298126
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_SECTORS	L96	12	72	4ad7e89252d07180a4894427c6718729f4fae9c81d1ee5c8c5092524fcdd8574
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_SECTORS	L96	13	72	975716c4ec15859b28f4adb37d3695cba2438e533b9f8761e00b11f14f544b94
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_SECTORS	L96	14	72	d54dfdd8723923f971bde6036d3f975ac6433ce0175e3bf0aed39c992ea7e1c4
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_SECTORS	L96	15	72	52ad156c2da70043e00003a8b072b457b06865ec16eabe0be067a29709cd40a6
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_SECTORS	L96	16	72	c1ba2f5bb8787f7fc314ab904d21c589698712c1b137dfac21d5f6a16c16077d
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_SECTORS	L96	17	72	833b4507ee5a586d50e75dc06d6ce0a81a3ebbcface2cd9440f467220a67b828
summary	files_layout_rule_G4_RAW9_80DOT_00BLANK_SECTORS	L96	-	18	291aa250a5d0c99669d397e1320dac150dbdfe9761dba9d5ae65d113a1ba7604
summary	files_layout_rule_G4_RAW9_80DOT_00BLANK_NONE	L0	-	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_NONE	L1	0	10	3ff2e50b9af481cc54c517309047878c104d35bb32b06c6d8c02c2de2b7179f8
summary	files_layout_rule_G4_RAW9_80DOT_00BLANK_NONE	L1	-	1	947457fc209964844fad366691c014086a0d9ee516f2ada8d66693df875f0220
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_NONE	L4	0	69	cf1bd35e8cbe5a78dddc5e049d80ca9700e8275ddfd08d59fe9d4eca35d9208a
summary	files_layout_rule_G4_RAW9_80DOT_00BLANK_NONE	L4	-	1	9798b48e5ad09dcf1729d557fb43f581f6cf42e5c92e77a8852e339ab197a28f
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_NONE	L5	0	69	cf1bd35e8cbe5a78dddc5e049d80ca9700e8275ddfd08d59fe9d4eca35d9208a
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_NONE	L5	1	10	f730ea8886922e256164b6cda4d0d54dba063dd2b77721604fe789149f48250d
summary	files_layout_rule_G4_RAW9_80DOT_00BLANK_NONE	L5	-	2	e693539f52d6518b9dbdaebb85a50e678bb045c74da578965b42858472b03901
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_NONE	L6	0	69	cf1bd35e8cbe5a78dddc5e049d80ca9700e8275ddfd08d59fe9d4eca35d9208a
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_NONE	L6	1	29	9a3224140d46a55922e512b2a1722f8bf4b6e9283cf2c2d3cc6ecf11b31a5949
summary	files_layout_rule_G4_RAW9_80DOT_00BLANK_NONE	L6	-	2	55c26617bf8bf22bfd3262eeed74825effe313aea4db0b9900941545901d657d
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_NONE	L11	0	64	ec60f4d8715e64a80a1681237c4ec1be2b8a7725b9d3e0a85e130d069cc38f72
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_NONE	L11	1	68	ec35ad1240d1c62082b9d2ad846f79f83163a67c1e694bd1a7c8b209a4dabeaf
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_NONE	L11	2	50	303aee049c9ad986c9a344631bdd4d7d41a1916330e48ad9ff5ea8c63bf3562b
summary	files_layout_rule_G4_RAW9_80DOT_00BLANK_NONE	L11	-	3	7393aaf7b410d6decb54b5e56b3999e9733965abf5fe7e536d924464adde6a69
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_NONE	L96	0	69	0346e833dac88c69528c0120a3e54c4018ba0230bde5708ef6ecba1e7b43a595
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_NONE	L96	1	69	4ec58ac085f6d362c856e992b8121e02e977afb4f4282c4234a78ee7ed0fde6b
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_NONE	L96	2	69	9b72b01e9d2a52e0e8fd871e2b00e925b9dfd3ea35a994c1aa99fd4c04204219
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_NONE	L96	3	69	9b9473e645299e4570e0ed31c3a76ca7a55d5d2c8613e4e531a34c370325b77e
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_NONE	L96	4	69	66259bf2584dc588a0c9f6d35b5eacec8cd2518952cbc55e7e6b0d3c0dbec6bc
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_NONE	L96	5	69	dba0618e662067bfc2bb43de43e74b72b511db9c0c50830c19855996a7d2b9ea
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_NONE	L96	6	69	afaffd0a622ed2686f7f2355871a3e93864850334721a1cfeb7c1d2b106f0b8e
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_NONE	L96	7	69	47dfe7c0a32a9c53018e6b7198866a2c8fc232ef83c2f851dc0771e26a748427
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_NONE	L96	8	69	0884c0a248f53d6b5d6256232ef13a65b88bcaa760b6001998be56259578841f
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_NONE	L96	9	69	3ed23bb71205c189ed18d4e8a0b1d28976343f8c863a8e373ad214f8918b8a2b
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_NONE	L96	10	69	bd1ba6f562bb5e3aee379c70429382ea0c258ac72044b9f0a9c87f3778ca24cf
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_NONE	L96	11	69	84b47656b039cb70b42a9fd004085a5f3d184226e3b10985170e83218ec75240
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_NONE	L96	12	69	94c5d3c44830c675d19d537305204ecca5466cf92ae9c93eea2ce5b6767ffc16
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_NONE	L96	13	69	a3312093fe063c0237c976d1c69bb80600d2c0aa49ed8c4703f95a3126b61ee3
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_NONE	L96	14	69	3b6be9154874514131b682ad5059cc8cba73c73f22fca166486e288e72e6f337
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_NONE	L96	15	69	233c9f81f029043accd937f74161fccd654f264fc2b3d4fe26d3649ff21b9277
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_NONE	L96	16	69	1e376ee55622b3bf3d2c81c403b3e13eea6bfa9b53379720d2234e0521638949
row	files_layout_rule_G4_RAW9_80DOT_00BLANK_NONE	L96	17	69	2c4de4c2f0fac601e6bae9c2d9a785e58bb1d82183ffa4a2e600c12a94dc669a
summary	files_layout_rule_G4_RAW9_80DOT_00BLANK_NONE	L96	-	18	1ed56ed4a51a5acafc2a3ce7f50d3fa600398c89689c4a389d00060418139225
summary	files_layout_rule_G4_RAW9_80BLANK_00DOT_UNITS	L0	-	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
row	files_layout_rule_G4_RAW9_80BLANK_00DOT_UNITS	L1	0	12	898a86928e13d2d8a20712fcae09a74c8fa44aa74a5e7eaf0cbc45f9ba557638
summary	files_layout_rule_G4_RAW9_80BLANK_00DOT_UNITS	L1	-	1	803426cd9fa826ca22d01671acdad76515d27807ffcc6e975ac08d102d1ac1b0
row	files_layout_rule_G4_RAW9_80BLANK_00DOT_UNITS	L4	0	72	dcc82056a86c48d43ad85e5eba19ed329bf5eb3139bedcb80fbb4062715aac24
summary	files_layout_rule_G4_RAW9_80BLANK_00DOT_UNITS	L4	-	1	18f0136e24b4c6829f6bee1a3a5a367db3bbd91ef2c14c5ebe60f66a8df45120
row	files_layout_rule_G4_RAW9_80BLANK_00DOT_UNITS	L5	0	72	dcc82056a86c48d43ad85e5eba19ed329bf5eb3139bedcb80fbb4062715aac24
row	files_layout_rule_G4_RAW9_80BLANK_00DOT_UNITS	L5	1	12	2125b77e6f1257b998df8bed5bdacf6808a3cc5850be735749e41c2a7e9aced2
summary	files_layout_rule_G4_RAW9_80BLANK_00DOT_UNITS	L5	-	2	46fbe5a63c7c54022ed8c9f4bd963f8fef3e6c28a927411b6558bcf58e006ef2
row	files_layout_rule_G4_RAW9_80BLANK_00DOT_UNITS	L6	0	72	dcc82056a86c48d43ad85e5eba19ed329bf5eb3139bedcb80fbb4062715aac24
row	files_layout_rule_G4_RAW9_80BLANK_00DOT_UNITS	L6	1	32	c700206eea7d0f9762966e5d5fb895aa373a99ec5344ba0299dc0d24963378d2
summary	files_layout_rule_G4_RAW9_80BLANK_00DOT_UNITS	L6	-	2	2c13014ccacd5cea4e04ec74644130c5b89d0b3652baaf8a035df56b4839a06a
